year,month,region,precip
1956,10,Sachsen-Anhalt,59.4
1956,10,Thueringen/Sachsen-Anhalt,61.8
1956,10,Thueringen,64.8
1956,10,Deutschland,86
1957,10,Brandenburg/Berlin,19.7
1957,10,Brandenburg,19.6
1957,10,Baden-Wuerttemberg,21.6
1957,10,Bayern,15.7
1957,10,Hessen,34.5
1957,10,Mecklenburg-Vorpommern,34.4
1957,10,Niedersachsen,39
1957,10,Niedersachsen/Hamburg/Bremen,39
1957,10,Nordrhein-Westfalen,39.7
1957,10,Rheinland-Pfalz,30
1957,10,Schleswig-Holstein,73.7
1957,10,Saarland,42.8
1957,10,Sachsen,17.2
1957,10,Sachsen-Anhalt,23.7
1957,10,Thueringen/Sachsen-Anhalt,24.1
1957,10,Thueringen,24.7
1957,10,Deutschland,28.9
1958,10,Brandenburg/Berlin,45.8
1958,10,Brandenburg,46.1
1958,10,Baden-Wuerttemberg,84.5
1958,10,Bayern,96.2
1958,10,Hessen,65.7
1958,10,Mecklenburg-Vorpommern,57.1
1958,10,Niedersachsen,76.4
1958,10,Niedersachsen/Hamburg/Bremen,76.7
1958,10,Nordrhein-Westfalen,89.3
1958,10,Rheinland-Pfalz,62
1958,10,Schleswig-Holstein,75.3
1958,10,Saarland,69.5
1958,10,Sachsen,101.6
1958,10,Sachsen-Anhalt,57.4
1958,10,Thueringen/Sachsen-Anhalt,60.2
1958,10,Thueringen,63.7
1958,10,Deutschland,76.8
1959,10,Brandenburg/Berlin,45.3
1959,10,Brandenburg,45.2
1959,10,Baden-Wuerttemberg,72.5
1959,10,Bayern,52.4
1959,10,Hessen,44.6
1959,10,Mecklenburg-Vorpommern,43.1
1959,10,Niedersachsen,33
1959,10,Niedersachsen/Hamburg/Bremen,32.9
1959,10,Nordrhein-Westfalen,44.6
1959,10,Rheinland-Pfalz,36.8
1959,10,Schleswig-Holstein,42.6
1959,10,Saarland,36.7
1959,10,Sachsen,51.3
1959,10,Sachsen-Anhalt,37.4
1959,10,Thueringen/Sachsen-Anhalt,47.1
1959,10,Thueringen,59.3
1959,10,Deutschland,47.3
1960,10,Brandenburg/Berlin,103.2
1960,10,Brandenburg,102.9
1960,10,Baden-Wuerttemberg,129.6
1960,10,Bayern,129.8
1960,10,Hessen,137.2
1960,10,Mecklenburg-Vorpommern,78.7
1960,10,Niedersachsen,90.7
1960,10,Niedersachsen/Hamburg/Bremen,90.2
1960,10,Nordrhein-Westfalen,140.1
1960,10,Rheinland-Pfalz,95.1
1960,10,Schleswig-Holstein,77.6
1960,10,Saarland,111.8
1960,10,Sachsen,159.5
1960,10,Sachsen-Anhalt,100.1
1960,10,Thueringen/Sachsen-Anhalt,118.4
1960,10,Thueringen,141.5
1960,10,Deutschland,116.3
1961,10,Brandenburg/Berlin,42.5
1961,10,Brandenburg,42.6
1961,10,Baden-Wuerttemberg,56.1
1961,10,Bayern,43.3
1961,10,Hessen,74.5
1961,10,Mecklenburg-Vorpommern,38.4
1961,10,Niedersachsen,61
1961,10,Niedersachsen/Hamburg/Bremen,61.1
1961,10,Nordrhein-Westfalen,78.5
1961,10,Rheinland-Pfalz,78
1961,10,Schleswig-Holstein,77.7
1961,10,Saarland,111.6
1961,10,Sachsen,32.4
1961,10,Sachsen-Anhalt,37.6
1961,10,Thueringen/Sachsen-Anhalt,36
1961,10,Thueringen,34
1961,10,Deutschland,54.5
1962,10,Brandenburg/Berlin,7.1
1962,10,Brandenburg,7.2
1962,10,Baden-Wuerttemberg,9.3
1962,10,Bayern,9.7
1962,10,Hessen,15.4
1962,10,Mecklenburg-Vorpommern,14
1962,10,Niedersachsen,24.8
1962,10,Niedersachsen/Hamburg/Bremen,24.8
1962,10,Nordrhein-Westfalen,20.2
1962,10,Rheinland-Pfalz,14.2
1962,10,Schleswig-Holstein,34.2
1962,10,Saarland,17
1962,10,Sachsen,7.5
1962,10,Sachsen-Anhalt,8.5
1962,10,Thueringen/Sachsen-Anhalt,8.6
1962,10,Thueringen,8.7
1962,10,Deutschland,14.3
1963,10,Brandenburg/Berlin,20.9
1963,10,Brandenburg,21
1963,10,Baden-Wuerttemberg,53.1
1963,10,Bayern,38.4
1963,10,Hessen,47.3
1963,10,Mecklenburg-Vorpommern,34.3
1963,10,Niedersachsen,42.3
1963,10,Niedersachsen/Hamburg/Bremen,42.5
1963,10,Nordrhein-Westfalen,57.7
1963,10,Rheinland-Pfalz,48.3
1963,10,Schleswig-Holstein,72.3
1963,10,Saarland,55.2
1963,10,Sachsen,31.5
1963,10,Sachsen-Anhalt,20.2
1963,10,Thueringen/Sachsen-Anhalt,24.1
1963,10,Thueringen,28.9
1963,10,Deutschland,41.4
1964,10,Brandenburg/Berlin,52.5
1964,10,Brandenburg,52.7
1964,10,Baden-Wuerttemberg,68.4
1964,10,Bayern,101.1
1964,10,Hessen,66.6
1964,10,Mecklenburg-Vorpommern,34.5
1964,10,Niedersachsen,51.8
1964,10,Niedersachsen/Hamburg/Bremen,51.8
1964,10,Nordrhein-Westfalen,73
1964,10,Rheinland-Pfalz,73.5
1964,10,Schleswig-Holstein,50.7
1964,10,Saarland,89.6
1964,10,Sachsen,74.3
1964,10,Sachsen-Anhalt,25
1964,10,Thueringen/Sachsen-Anhalt,33.7
1964,10,Thueringen,44.7
1964,10,Deutschland,66
1965,10,Brandenburg/Berlin,10.9
1965,10,Brandenburg,10.9
1965,10,Baden-Wuerttemberg,12.6
1965,10,Bayern,5.9
1965,10,Hessen,15
1965,10,Mecklenburg-Vorpommern,13.4
1965,10,Niedersachsen,27.7
1965,10,Niedersachsen/Hamburg/Bremen,27.8
1965,10,Nordrhein-Westfalen,27.5
1965,10,Rheinland-Pfalz,18.5
1965,10,Schleswig-Holstein,30.9
1965,10,Saarland,16.9
1965,10,Sachsen,8.7
1965,10,Sachsen-Anhalt,13.6
1965,10,Thueringen/Sachsen-Anhalt,14.2
1965,10,Thueringen,14.9
1965,10,Deutschland,15.9
1966,10,Brandenburg/Berlin,37.3
1966,10,Brandenburg,37.6
1966,10,Baden-Wuerttemberg,65.9
1966,10,Bayern,96.3
1966,10,Hessen,89.7
1966,10,Mecklenburg-Vorpommern,25.7
1966,10,Niedersachsen,56.7
1966,10,Niedersachsen/Hamburg/Bremen,56.7
1966,10,Nordrhein-Westfalen,86.2
1966,10,Rheinland-Pfalz,99.5
1966,10,Schleswig-Holstein,72.9
1966,10,Saarland,91.8
1966,10,Sachsen,88.9
1966,10,Sachsen-Anhalt,52.7
1966,10,Thueringen/Sachsen-Anhalt,71.8
1966,10,Thueringen,95.9
1966,10,Deutschland,73.1
1967,10,Brandenburg/Berlin,46.1
1967,10,Brandenburg,46.3
1967,10,Baden-Wuerttemberg,52.9
1967,10,Bayern,55.6
1967,10,Hessen,76.5
1967,10,Mecklenburg-Vorpommern,46.5
1967,10,Niedersachsen,68
1967,10,Niedersachsen/Hamburg/Bremen,68.3
1967,10,Nordrhein-Westfalen,70.7
1967,10,Rheinland-Pfalz,81.3
1967,10,Schleswig-Holstein,106.8
1967,10,Saarland,118
1967,10,Sachsen,42.9
1967,10,Sachsen-Anhalt,35.2
1967,10,Thueringen/Sachsen-Anhalt,41.8
1967,10,Thueringen,50.1
1967,10,Deutschland,60.4
1968,10,Brandenburg/Berlin,52.6
1968,10,Brandenburg,52.6
1968,10,Baden-Wuerttemberg,73.7
1968,10,Bayern,76.9
1968,10,Hessen,62
1968,10,Mecklenburg-Vorpommern,62.6
1968,10,Niedersachsen,80.9
1968,10,Niedersachsen/Hamburg/Bremen,81
1968,10,Nordrhein-Westfalen,85.8
1968,10,Rheinland-Pfalz,56.5
1968,10,Schleswig-Holstein,108.4
1968,10,Saarland,60.6
1968,10,Sachsen,62.9
1968,10,Sachsen-Anhalt,58.7
1968,10,Thueringen/Sachsen-Anhalt,56.4
1968,10,Thueringen,53.4
1968,10,Deutschland,71.4
1969,10,Brandenburg/Berlin,23.7
1969,10,Brandenburg,23.9
1969,10,Baden-Wuerttemberg,8.8
1969,10,Bayern,11.8
1969,10,Hessen,14.9
1969,10,Mecklenburg-Vorpommern,31.9
1969,10,Niedersachsen,38
1969,10,Niedersachsen/Hamburg/Bremen,38.1
1969,10,Nordrhein-Westfalen,20.2
1969,10,Rheinland-Pfalz,5.7
1969,10,Schleswig-Holstein,37.1
1969,10,Saarland,3.1
1969,10,Sachsen,31.7
1969,10,Sachsen-Anhalt,30
1969,10,Thueringen/Sachsen-Anhalt,26.7
1969,10,Thueringen,22.5
1969,10,Deutschland,21.6
1970,10,Brandenburg/Berlin,60.6
1970,10,Brandenburg,60.7
1970,10,Baden-Wuerttemberg,89.9
1970,10,Bayern,112.2
1970,10,Hessen,84
1970,10,Mecklenburg-Vorpommern,86.3
1970,10,Niedersachsen,103.3
1970,10,Niedersachsen/Hamburg/Bremen,103.8
1970,10,Nordrhein-Westfalen,113.1
1970,10,Rheinland-Pfalz,76
1970,10,Schleswig-Holstein,117.1
1970,10,Saarland,85.7
1970,10,Sachsen,91.8
1970,10,Sachsen-Anhalt,58.5
1970,10,Thueringen/Sachsen-Anhalt,71.9
1970,10,Thueringen,88.7
1970,10,Deutschland,94
1971,10,Brandenburg/Berlin,21.5
1971,10,Brandenburg,21.5
1971,10,Baden-Wuerttemberg,24.4
1971,10,Bayern,22.7
1971,10,Hessen,34.7
1971,10,Mecklenburg-Vorpommern,24.7
1971,10,Niedersachsen,30.4
1971,10,Niedersachsen/Hamburg/Bremen,30.5
1971,10,Nordrhein-Westfalen,28.4
1971,10,Rheinland-Pfalz,31.7
1971,10,Schleswig-Holstein,51.3
1971,10,Saarland,27.7
1971,10,Sachsen,29.6
1971,10,Sachsen-Anhalt,22
1971,10,Thueringen/Sachsen-Anhalt,25.8
1971,10,Thueringen,30.5
1971,10,Deutschland,27.7
1972,10,Brandenburg/Berlin,20.7
1972,10,Brandenburg,20.8
1972,10,Baden-Wuerttemberg,43.7
1972,10,Bayern,50.2
1972,10,Hessen,25.3
1972,10,Mecklenburg-Vorpommern,15.4
1972,10,Niedersachsen,22.8
1972,10,Niedersachsen/Hamburg/Bremen,22.8
1972,10,Nordrhein-Westfalen,18.7
1972,10,Rheinland-Pfalz,22.2
1972,10,Schleswig-Holstein,20
1972,10,Saarland,18
1972,10,Sachsen,37.6
1972,10,Sachsen-Anhalt,32.7
1972,10,Thueringen/Sachsen-Anhalt,32.4
1972,10,Thueringen,32.1
1972,10,Deutschland,31.1
1973,10,Brandenburg/Berlin,53.8
1973,10,Brandenburg,53.8
1973,10,Baden-Wuerttemberg,99.5
1973,10,Bayern,80.7
1973,10,Hessen,90.8
1973,10,Mecklenburg-Vorpommern,55.8
1973,10,Niedersachsen,85.8
1973,10,Niedersachsen/Hamburg/Bremen,85.4
1973,10,Nordrhein-Westfalen,88.7
1973,10,Rheinland-Pfalz,80.8
1973,10,Schleswig-Holstein,76.3
1973,10,Saarland,82.9
1973,10,Sachsen,71.2
1973,10,Sachsen-Anhalt,59.9
1973,10,Thueringen/Sachsen-Anhalt,72.8
1973,10,Thueringen,89
1973,10,Deutschland,79.3
1974,10,Brandenburg/Berlin,113.2
1974,10,Brandenburg,112.9
1974,10,Baden-Wuerttemberg,162.4
1974,10,Bayern,133.7
1974,10,Hessen,143
1974,10,Mecklenburg-Vorpommern,105.8
1974,10,Niedersachsen,104.2
1974,10,Niedersachsen/Hamburg/Bremen,103.9
1974,10,Nordrhein-Westfalen,131.9
1974,10,Rheinland-Pfalz,132.5
1974,10,Schleswig-Holstein,101.7
1974,10,Saarland,141.1
1974,10,Sachsen,157
1974,10,Sachsen-Anhalt,106.9
1974,10,Thueringen/Sachsen-Anhalt,119.9
1974,10,Thueringen,136.2
1974,10,Deutschland,127.8
1975,10,Brandenburg/Berlin,35.1
1975,10,Brandenburg,35.3
1975,10,Baden-Wuerttemberg,38.7
1975,10,Bayern,47.2
1975,10,Hessen,31.8
1975,10,Mecklenburg-Vorpommern,36.3
1975,10,Niedersachsen,32.6
1975,10,Niedersachsen/Hamburg/Bremen,32.8
1975,10,Nordrhein-Westfalen,25.4
1975,10,Rheinland-Pfalz,20.8
1975,10,Schleswig-Holstein,46.9
1975,10,Saarland,18.3
1975,10,Sachsen,46.8
1975,10,Sachsen-Anhalt,38.9
1975,10,Thueringen/Sachsen-Anhalt,38.9
1975,10,Thueringen,39
1975,10,Deutschland,37.1
1976,10,Brandenburg/Berlin,26.7
1976,10,Brandenburg,26.8
1976,10,Baden-Wuerttemberg,41.3
1976,10,Bayern,45.7
1976,10,Hessen,31.9
1976,10,Mecklenburg-Vorpommern,50.4
1976,10,Niedersachsen,37.6
1976,10,Niedersachsen/Hamburg/Bremen,37.5
1976,10,Nordrhein-Westfalen,44.3
1976,10,Rheinland-Pfalz,56.2
1976,10,Schleswig-Holstein,57.7
1976,10,Saarland,67.6
1976,10,Sachsen,29.9
1976,10,Sachsen-Anhalt,22
1976,10,Thueringen/Sachsen-Anhalt,23.5
1976,10,Thueringen,25.3
1976,10,Deutschland,40.1
1977,10,Brandenburg/Berlin,26.8
1977,10,Brandenburg,26.6
1977,10,Baden-Wuerttemberg,65.4
1977,10,Bayern,48.5
1977,10,Hessen,55.4
1977,10,Mecklenburg-Vorpommern,28.8
1977,10,Niedersachsen,35.5
1977,10,Niedersachsen/Hamburg/Bremen,35.8
1977,10,Nordrhein-Westfalen,33.8
1977,10,Rheinland-Pfalz,48.2
1977,10,Schleswig-Holstein,46.5
1977,10,Saarland,60.1
1977,10,Sachsen,32.4
1977,10,Sachsen-Anhalt,30.6
1977,10,Thueringen/Sachsen-Anhalt,41.7
1977,10,Thueringen,55.6
1977,10,Deutschland,42.8
1978,10,Brandenburg/Berlin,45.6
1978,10,Brandenburg,45.5
1978,10,Baden-Wuerttemberg,75
1978,10,Bayern,69
1978,10,Hessen,23.2
1978,10,Mecklenburg-Vorpommern,33.6
1978,10,Niedersachsen,26.6
1978,10,Niedersachsen/Hamburg/Bremen,27
1978,10,Nordrhein-Westfalen,27
1978,10,Rheinland-Pfalz,25.1
1978,10,Schleswig-Holstein,49.1
1978,10,Saarland,15.7
1978,10,Sachsen,60
1978,10,Sachsen-Anhalt,30.6
1978,10,Thueringen/Sachsen-Anhalt,34.9
1978,10,Thueringen,40.2
1978,10,Deutschland,45.3
1979,10,Brandenburg/Berlin,11.1
1979,10,Brandenburg,11.1
1979,10,Baden-Wuerttemberg,29.9
1979,10,Bayern,21.7
1979,10,Hessen,30
1979,10,Mecklenburg-Vorpommern,16.7
1979,10,Niedersachsen,32.3
1979,10,Niedersachsen/Hamburg/Bremen,32.3
1979,10,Nordrhein-Westfalen,32.6
1979,10,Rheinland-Pfalz,47.5
1979,10,Schleswig-Holstein,32.7
1979,10,Saarland,53.4
1979,10,Sachsen,13.3
1979,10,Sachsen-Anhalt,10.5
1979,10,Thueringen/Sachsen-Anhalt,13.2
1979,10,Thueringen,16.5
1979,10,Deutschland,25.1
1980,10,Brandenburg/Berlin,56
1980,10,Brandenburg,56.1
1980,10,Baden-Wuerttemberg,102.7
1980,10,Bayern,89.1
1980,10,Hessen,51.3
1980,10,Mecklenburg-Vorpommern,69.9
1980,10,Niedersachsen,62.3
1980,10,Niedersachsen/Hamburg/Bremen,62.6
1980,10,Nordrhein-Westfalen,55.1
1980,10,Rheinland-Pfalz,67.4
1980,10,Schleswig-Holstein,125.8
1980,10,Saarland,100.3
1980,10,Sachsen,78.1
1980,10,Sachsen-Anhalt,41
1980,10,Thueringen/Sachsen-Anhalt,46.6
1980,10,Thueringen,53.7
1980,10,Deutschland,73
1981,10,Brandenburg/Berlin,81.3
1981,10,Brandenburg,81.4
1981,10,Baden-Wuerttemberg,194
1981,10,Bayern,182.5
1981,10,Hessen,109.7
1981,10,Mecklenburg-Vorpommern,92.9
1981,10,Niedersachsen,96.1
1981,10,Niedersachsen/Hamburg/Bremen,96.3
1981,10,Nordrhein-Westfalen,122.8
1981,10,Rheinland-Pfalz,135.1
1981,10,Schleswig-Holstein,149.4
1981,10,Saarland,191.4
1981,10,Sachsen,105.8
1981,10,Sachsen-Anhalt,63
1981,10,Thueringen/Sachsen-Anhalt,72.9
1981,10,Thueringen,85.3
1981,10,Deutschland,128.5
1982,10,Brandenburg/Berlin,39.5
1982,10,Brandenburg,39.5
1982,10,Baden-Wuerttemberg,144
1982,10,Bayern,74.9
1982,10,Hessen,134.3
1982,10,Mecklenburg-Vorpommern,46.1
1982,10,Niedersachsen,87.5
1982,10,Niedersachsen/Hamburg/Bremen,87.5
1982,10,Nordrhein-Westfalen,104.5
1982,10,Rheinland-Pfalz,150.8
1982,10,Schleswig-Holstein,80.5
1982,10,Saarland,181
1982,10,Sachsen,32.8
1982,10,Sachsen-Anhalt,43.7
1982,10,Thueringen/Sachsen-Anhalt,57.4
1982,10,Thueringen,74.6
1982,10,Deutschland,86.3
1983,10,Brandenburg/Berlin,35.8
1983,10,Brandenburg,35.7
1983,10,Baden-Wuerttemberg,44.8
1983,10,Bayern,38.9
1983,10,Hessen,32.7
1983,10,Mecklenburg-Vorpommern,58.6
1983,10,Niedersachsen,66
1983,10,Niedersachsen/Hamburg/Bremen,66.5
1983,10,Nordrhein-Westfalen,40.9
1983,10,Rheinland-Pfalz,38.1
1983,10,Schleswig-Holstein,108.2
1983,10,Saarland,52.6
1983,10,Sachsen,15.6
1983,10,Sachsen-Anhalt,23.7
1983,10,Thueringen/Sachsen-Anhalt,22.5
1983,10,Thueringen,20.9
1983,10,Deutschland,44.3
1984,10,Brandenburg/Berlin,39.4
1984,10,Brandenburg,39.2
1984,10,Baden-Wuerttemberg,47.3
1984,10,Bayern,32.5
1984,10,Hessen,63.9
1984,10,Mecklenburg-Vorpommern,50.5
1984,10,Niedersachsen,85.3
1984,10,Niedersachsen/Hamburg/Bremen,85.5
1984,10,Nordrhein-Westfalen,106.3
1984,10,Rheinland-Pfalz,65.6
1984,10,Schleswig-Holstein,113.8
1984,10,Saarland,80.1
1984,10,Sachsen,35.9
1984,10,Sachsen-Anhalt,43.5
1984,10,Thueringen/Sachsen-Anhalt,48.1
1984,10,Thueringen,53.9
1984,10,Deutschland,59.3
1985,10,Brandenburg/Berlin,11.8
1985,10,Brandenburg,11.9
1985,10,Baden-Wuerttemberg,12.6
1985,10,Bayern,16
1985,10,Hessen,21.1
1985,10,Mecklenburg-Vorpommern,16.1
1985,10,Niedersachsen,20.6
1985,10,Niedersachsen/Hamburg/Bremen,20.5
1985,10,Nordrhein-Westfalen,19.6
1985,10,Rheinland-Pfalz,17.8
1985,10,Schleswig-Holstein,27.7
1985,10,Saarland,20
1985,10,Sachsen,15.9
1985,10,Sachsen-Anhalt,15.4
1985,10,Thueringen/Sachsen-Anhalt,14.5
1985,10,Thueringen,13.4
1985,10,Deutschland,17.1
1986,10,Brandenburg/Berlin,40.9
1986,10,Brandenburg,41.1
1986,10,Baden-Wuerttemberg,111.4
1986,10,Bayern,96.9
1986,10,Hessen,95.4
1986,10,Mecklenburg-Vorpommern,43.7
1986,10,Niedersachsen,70.3
1986,10,Niedersachsen/Hamburg/Bremen,70.3
1986,10,Nordrhein-Westfalen,106.6
1986,10,Rheinland-Pfalz,93.5
1986,10,Schleswig-Holstein,109.7
1986,10,Saarland,136
1986,10,Sachsen,63.4
1986,10,Sachsen-Anhalt,44.5
1986,10,Thueringen/Sachsen-Anhalt,58.2
1986,10,Thueringen,75.5
1986,10,Deutschland,82.3
1987,10,Brandenburg/Berlin,16.8
1987,10,Brandenburg,16.8
1987,10,Baden-Wuerttemberg,68.5
1987,10,Bayern,32.5
1987,10,Hessen,73.7
1987,10,Mecklenburg-Vorpommern,14.4
1987,10,Niedersachsen,52.8
1987,10,Niedersachsen/Hamburg/Bremen,52.9
1987,10,Nordrhein-Westfalen,66.4
1987,10,Rheinland-Pfalz,109.5
1987,10,Schleswig-Holstein,65.9
1987,10,Saarland,129.5
1987,10,Sachsen,19.5
1987,10,Sachsen-Anhalt,19.5
1987,10,Thueringen/Sachsen-Anhalt,25.3
1987,10,Thueringen,32.6
1987,10,Deutschland,47.1
1988,10,Brandenburg/Berlin,14.8
1988,10,Brandenburg,14.7
1988,10,Baden-Wuerttemberg,85.5
1988,10,Bayern,61.1
1988,10,Hessen,53.5
1988,10,Mecklenburg-Vorpommern,39.6
1988,10,Niedersachsen,48.8
1988,10,Niedersachsen/Hamburg/Bremen,49.2
1988,10,Nordrhein-Westfalen,56.8
1988,10,Rheinland-Pfalz,79.5
1988,10,Schleswig-Holstein,85.6
1988,10,Saarland,108.2
1988,10,Sachsen,20.9
1988,10,Sachsen-Anhalt,17.1
1988,10,Thueringen/Sachsen-Anhalt,21.9
1988,10,Thueringen,28
1988,10,Deutschland,52.1
1989,10,Brandenburg/Berlin,36.3
1989,10,Brandenburg,36.4
1989,10,Baden-Wuerttemberg,65.4
1989,10,Bayern,72.8
1989,10,Hessen,68.4
1989,10,Mecklenburg-Vorpommern,45.4
1989,10,Niedersachsen,72.8
1989,10,Niedersachsen/Hamburg/Bremen,72.5
1989,10,Nordrhein-Westfalen,80.1
1989,10,Rheinland-Pfalz,60.1
1989,10,Schleswig-Holstein,78.9
1989,10,Saarland,74.3
1989,10,Sachsen,44.9
1989,10,Sachsen-Anhalt,43.6
1989,10,Thueringen/Sachsen-Anhalt,48.5
1989,10,Thueringen,54.7
1989,10,Deutschland,63.2
1990,10,Brandenburg/Berlin,20.6
1990,10,Brandenburg,20.8
1990,10,Baden-Wuerttemberg,84.2
1990,10,Bayern,75.7
1990,10,Hessen,53.3
1990,10,Mecklenburg-Vorpommern,28.6
1990,10,Niedersachsen,43.5
1990,10,Niedersachsen/Hamburg/Bremen,43.6
1990,10,Nordrhein-Westfalen,47.9
1990,10,Rheinland-Pfalz,68.6
1990,10,Schleswig-Holstein,62
1990,10,Saarland,91.6
1990,10,Sachsen,32.1
1990,10,Sachsen-Anhalt,19.1
1990,10,Thueringen/Sachsen-Anhalt,25.2
1990,10,Thueringen,32.8
1990,10,Deutschland,52.2
1991,10,Brandenburg/Berlin,20.3
1991,10,Brandenburg,20.2
1991,10,Baden-Wuerttemberg,38.7
1991,10,Bayern,22.4
1991,10,Hessen,40.4
1991,10,Mecklenburg-Vorpommern,29.2
1991,10,Niedersachsen,44.2
1991,10,Niedersachsen/Hamburg/Bremen,44.2
1991,10,Nordrhein-Westfalen,48.4
1991,10,Rheinland-Pfalz,46.5
1991,10,Schleswig-Holstein,63.1
1991,10,Saarland,56.3
1991,10,Sachsen,22.3
1991,10,Sachsen-Anhalt,17.2
1991,10,Thueringen/Sachsen-Anhalt,21.2
1991,10,Thueringen,26.3
1991,10,Deutschland,34.1
1992,10,Brandenburg/Berlin,41.4
1992,10,Brandenburg,41.5
1992,10,Baden-Wuerttemberg,122
1992,10,Bayern,101.4
1992,10,Hessen,79.3
1992,10,Mecklenburg-Vorpommern,47
1992,10,Niedersachsen,84.5
1992,10,Niedersachsen/Hamburg/Bremen,84.2
1992,10,Nordrhein-Westfalen,94.4
1992,10,Rheinland-Pfalz,88.6
1992,10,Schleswig-Holstein,81.9
1992,10,Saarland,112
1992,10,Sachsen,55.4
1992,10,Sachsen-Anhalt,64.8
1992,10,Thueringen/Sachsen-Anhalt,64.2
1992,10,Thueringen,63.4
1992,10,Deutschland,82.9
1993,10,Brandenburg/Berlin,23.8
1993,10,Brandenburg,23.9
1993,10,Baden-Wuerttemberg,105.1
1993,10,Bayern,76.1
1993,10,Hessen,83.1
1993,10,Mecklenburg-Vorpommern,38.3
1993,10,Niedersachsen,80.8
1993,10,Niedersachsen/Hamburg/Bremen,80.6
1993,10,Nordrhein-Westfalen,102.9
1993,10,Rheinland-Pfalz,87.3
1993,10,Schleswig-Holstein,72
1993,10,Saarland,89.3
1993,10,Sachsen,42.9
1993,10,Sachsen-Anhalt,24.8
1993,10,Thueringen/Sachsen-Anhalt,35.4
1993,10,Thueringen,48.8
1993,10,Deutschland,70.3
1994,10,Brandenburg/Berlin,31.7
1994,10,Brandenburg,31.7
1994,10,Baden-Wuerttemberg,54.8
1994,10,Bayern,52.9
1994,10,Hessen,61.3
1994,10,Mecklenburg-Vorpommern,44
1994,10,Niedersachsen,72.1
1994,10,Niedersachsen/Hamburg/Bremen,71.8
1994,10,Nordrhein-Westfalen,87.7
1994,10,Rheinland-Pfalz,56.9
1994,10,Schleswig-Holstein,70.5
1994,10,Saarland,77.6
1994,10,Sachsen,38.8
1994,10,Sachsen-Anhalt,36.9
1994,10,Thueringen/Sachsen-Anhalt,39.9
1994,10,Thueringen,43.6
1994,10,Deutschland,56.2
1995,10,Brandenburg/Berlin,11.3
1995,10,Brandenburg,11.4
1995,10,Baden-Wuerttemberg,31.2
1995,10,Bayern,25.2
1995,10,Hessen,19.8
1995,10,Mecklenburg-Vorpommern,22.8
1995,10,Niedersachsen,16.4
1995,10,Niedersachsen/Hamburg/Bremen,16.5
1995,10,Nordrhein-Westfalen,24.9
1995,10,Rheinland-Pfalz,33.7
1995,10,Schleswig-Holstein,31
1995,10,Saarland,43.8
1995,10,Sachsen,18.6
1995,10,Sachsen-Anhalt,9.7
1995,10,Thueringen/Sachsen-Anhalt,13.2
1995,10,Thueringen,17.6
1995,10,Deutschland,22.2
1996,10,Brandenburg/Berlin,48.4
1996,10,Brandenburg,48.3
1996,10,Baden-Wuerttemberg,91.7
1996,10,Bayern,91.8
1996,10,Hessen,100.7
1996,10,Mecklenburg-Vorpommern,56.6
1996,10,Niedersachsen,79.5
1996,10,Niedersachsen/Hamburg/Bremen,79.1
1996,10,Nordrhein-Westfalen,92.7
1996,10,Rheinland-Pfalz,80.2
1996,10,Schleswig-Holstein,65.6
1996,10,Saarland,78.5
1996,10,Sachsen,55.3
1996,10,Sachsen-Anhalt,60.3
1996,10,Thueringen/Sachsen-Anhalt,72.4
1996,10,Thueringen,87.6
1996,10,Deutschland,79
1997,10,Brandenburg/Berlin,38
1997,10,Brandenburg,38
1997,10,Baden-Wuerttemberg,70.6
1997,10,Bayern,79.3
1997,10,Hessen,65.4
1997,10,Mecklenburg-Vorpommern,53.6
1997,10,Niedersachsen,58.7
1997,10,Niedersachsen/Hamburg/Bremen,58.6
1997,10,Nordrhein-Westfalen,74.5
1997,10,Rheinland-Pfalz,59.5
1997,10,Schleswig-Holstein,78.8
1997,10,Saarland,61.8
1997,10,Sachsen,63.5
1997,10,Sachsen-Anhalt,35.8
1997,10,Thueringen/Sachsen-Anhalt,45.7
1997,10,Thueringen,58.1
1997,10,Deutschland,63.7
1998,10,Brandenburg/Berlin,97.5
1998,10,Brandenburg,97.3
1998,10,Baden-Wuerttemberg,186.2
1998,10,Bayern,187.8
1998,10,Hessen,191.3
1998,10,Mecklenburg-Vorpommern,91.6
1998,10,Niedersachsen,188.7
1998,10,Niedersachsen/Hamburg/Bremen,188.2
1998,10,Nordrhein-Westfalen,215.1
1998,10,Rheinland-Pfalz,182
1998,10,Schleswig-Holstein,181.6
1998,10,Saarland,240.6
1998,10,Sachsen,99.8
1998,10,Sachsen-Anhalt,116.9
1998,10,Thueringen/Sachsen-Anhalt,133.2
1998,10,Thueringen,153.8
1998,10,Deutschland,166.1
1999,10,Brandenburg/Berlin,24.1
1999,10,Brandenburg,24.3
1999,10,Baden-Wuerttemberg,57.2
1999,10,Bayern,38.9
1999,10,Hessen,40.8
1999,10,Mecklenburg-Vorpommern,40.7
1999,10,Niedersachsen,41.8
1999,10,Niedersachsen/Hamburg/Bremen,41.7
1999,10,Nordrhein-Westfalen,50
1999,10,Rheinland-Pfalz,56.4
1999,10,Schleswig-Holstein,63.4
1999,10,Saarland,66.7
1999,10,Sachsen,37
1999,10,Sachsen-Anhalt,21.7
1999,10,Thueringen/Sachsen-Anhalt,24.2
1999,10,Thueringen,27.3
1999,10,Deutschland,41.8
2000,10,Brandenburg/Berlin,27.8
